RESDATE,insurance_cost_millions,QBFASSET,CITY,FAILDATE,CERT,RESTYPE,SAVR,bank_name,ID,fail_year,fail_decade
5/18/1990,38196.0,135929.0,GERMANTOWN,1989-03-09,31879.0,FAILURE,RTC,GERMANTOWN TRUST SAVINGS,2210,1989,1980
6/21/1991,1613353.0,1647893.0,HOUSTON,1989-03-09,31896.0,FAILURE,RTC,COMMONWEALTH SAVINGS ASSOC.,2211,1989,1980
10/26/1990,79538.0,44709.0,DAYTON,1989-03-09,31909.0,FAILURE,RTC,SOUTHEASTERN SAVINGS ASSOC.,2212,1989,1980
2/9/1990,26816.0,54311.0,ENGLEWOOD,1989-03-09,31935.0,FAILURE,RTC,COLORADO S & L ASSOC.,2213,1989,1980
9/22/1989,116336.0,93753.0,HOUSTON,1989-03-09,32014.0,FAILURE,RTC,VILLAGE SAVINGS FSB,2214,1989,1980
5/31/1990,54554.0,66520.0,ALBUQUERQUE,1989-03-09,32020.0,FAILURE,RTC,SUN COUNTRY SB OF NEW MEXICO,2215,1989,1980
6/22/1990,10199.0,18197.0,WOODLAND PARK,1989-03-09,32046.0,FAILURE,RTC,ROCKY MOUNTAIN S & L ASSOC.,2216,1989,1980
8/31/1990,24158.0,33762.0,LEAGUE CITY,1989-03-09,32117.0,FAILURE,RTC,CITY SAVINGS ASSOC.,2217,1989,1980
5/18/1990,69917.0,150259.0,PHENIX CITY,1989-03-09,32557.0,FAILURE,RTC,PHENIX FED. S & L ASSOC.,2218,1989,1980
8/16/1991,803336.0,354586.0,BELLAIRE,1989-03-09,32616.0,FAILURE,RTC,"CONTINENTAL SAVINGS, A FS & LA",2219,1989,1980
,,,FREDERICK,1938-07-01,,FAILURE,FDIC,COMMERCIAL BANK OF MARYLAND,222,1938,1930
3/10/1989,22732.0,83009.0,KENNER,1989-03-10,23984.0,FAILURE,FDIC,"BANKERS TRUST OF LOUISIANA, NA",2220,1989,1980
7/12/1991,551352.0,277984.0,HOUSTON,1989-03-15,30622.0,FAILURE,RTC,FIRST SOUTH SA,2221,1989,1980
3/16/1989,2116.0,22534.0,BALLINGER,1989-03-16,11893.0,FAILURE,FDIC,THE FARMERS & MERCHANTS STATE BANK,2222,1989,1980
3/16/1989,1685.0,8044.0,BOGUE,1989-03-16,15223.0,FAILURE,FDIC,"THE FARMERS STATE BANK, BOGUE",2223,1989,1980
3/16/1989,16487.0,106250.0,DENHAM SPRINGS,1989-03-16,15786.0,FAILURE,FDIC,LIVINGSTON BANK,2224,1989,1980
3/16/1989,12155.0,30798.0,PORT ISABEL,1989-03-16,18183.0,FAILURE,FDIC,MERCHANTS MARINE BANK,2225,1989,1980
3/16/1989,6215.0,17538.0,SOUTH PADRE ISLAND,1989-03-16,21850.0,FAILURE,FDIC,ISLAND BANK,2226,1989,1980
12/7/1990,99402.0,196488.0,SHREVEPORT,1989-03-16,27631.0,FAILURE,RTC,FIRST FED. S & L ASSOC.,2227,1989,1980
6/19/1990,2631.0,67176.0,CHICAGO,1989-03-16,27681.0,FAILURE,RTC,AMERICAN SECURITY FS & LA,2228,1989,1980
11/30/1990,123052.0,312510.0,PORT ARTHUR,1989-03-16,27698.0,FAILURE,RTC,FIDELITY S & LA,2229,1989,1980
,,79.0,MILBURN,1938-07-11,,FAILURE,FDIC,BANK OF MILBURN,223,1938,1930
11/30/1990,15646.0,123561.0,BELLEVILLE,1989-03-16,27717.0,FAILURE,RTC,MIDWEST HOME FSB,2230,1989,1980
5/18/1990,24395.0,132245.0,GRANITE CITY,1989-03-16,27762.0,FAILURE,RTC,MADISON COUNTY FED. S & L ASSOC.,2231,1989,1980
6/22/1990,24561.0,110707.0,MACOMB,1989-03-16,27829.0,FAILURE,RTC,MIDWESTERN SA,2232,1989,1980
8/9/1991,198949.0,645144.0,OKLAHOMA CITY,1989-03-16,28058.0,FAILURE,RTC,CONTINENTAL FS & LA,2233,1989,1980
5/8/1990,3640.0,47627.0,CENTRALIA,1989-03-16,28707.0,FAILURE,RTC,HOME FS & LA OF CENTRALIA,2234,1989,1980
6/29/1990,24593.0,44556.0,RUSK,1989-03-16,29038.0,FAILURE,RTC,RUSK FED. S & L ASSOC.,2235,1989,1980
9/21/1990,5523.0,33255.0,SEMINOLE,1989-03-16,29128.0,FAILURE,RTC,FIRST FED. S & LA OF SEMINOLE,2236,1989,1980
6/14/1991,79975.0,135619.0,JASPER,1989-03-16,29267.0,FAILURE,RTC,JASPER FS & LA,2237,1989,1980
8/24/1990,4375.0,51039.0,CHILLICOTHE,1989-03-16,29413.0,FAILURE,RTC,CHILLICOTHE FED. S & L ASSOC.,2238,1989,1980
8/17/1990,17876.0,148576.0,DUNCAN,1989-03-16,30026.0,FAILURE,RTC,THE DUNCAN S & L ASSOC.,2239,1989,1980
,,254.0,HUDSON,1938-07-12,,FAILURE,FDIC,HUDSON STATE BANK,224,1938,1930
4/27/1990,49350.0,219923.0,KEY WEST,1989-03-16,30561.0,FAILURE,RTC,FIRST FED. S & L OF THE FLORIDA KEYS,2240,1989,1980
9/14/1990,226024.0,272134.0,HOUSTON,1989-03-16,30780.0,FAILURE,RTC,MERITBANC SAVINGS ASSOCIATION,2241,1989,1980
8/17/1990,33673.0,39532.0,BATON ROUGE,1989-03-16,30907.0,FAILURE,RTC,FIRST FS & LA,2242,1989,1980
2/6/1990,117327.0,1004662.0,SKOKIE,1989-03-16,30935.0,FAILURE,RTC,SKOKIE FS & LA,2243,1989,1980
11/9/1990,11521.0,140570.0,JOLIET,1989-03-16,31066.0,FAILURE,RTC,HOME SAVINGS FSLA,2244,1989,1980
9/28/1990,15820.0,64310.0,NEW IBERIA,1989-03-16,31079.0,FAILURE,RTC,FIRST FED. S & L ASSOC.,2245,1989,1980
5/31/1991,10965.0,41055.0,CENTER,1989-03-16,31096.0,FAILURE,RTC,SABINE VALLEY S & L ASSOC.,2246,1989,1980
6/28/1991,8546.0,31198.0,WOODVILLE,1989-03-16,31262.0,FAILURE,RTC,SOUTHEAST TEXAS FSA,2247,1989,1980
8/17/1990,4580.0,78018.0,PEORIA,1989-03-16,31355.0,FAILURE,RTC,ILLINOIS SAVINGS BANK,2248,1989,1980
8/24/1990,85086.0,119085.0,BEAUMONT,1989-03-16,31402.0,FAILURE,RTC,JEFFERSON S & L ASSOC.,2249,1989,1980
,,,BETHEL SPRINGS,1938-07-22,,FAILURE,FDIC,BETHEL SPRINGS BANK,225,1938,1930
5/11/1990,5537.0,23545.0,EUNICE,1989-03-16,31546.0,FAILURE,RTC,FIRST FED. S & L ASSOC.,2250,1989,1980
9/7/1990,13294.0,10303.0,TAMPA,1989-03-16,31548.0,FAILURE,RTC,COMMUNITY FED. S & L ASSOC.,2251,1989,1980
8/17/1990,73463.0,176615.0,MIAMI,1989-03-16,31706.0,FAILURE,RTC,MIAMI SAVINGS BANK,2252,1989,1980
9/28/1990,62725.0,63602.0,JACKSONVILLE,1989-03-16,31779.0,FAILURE,RTC,SAVINGS OF TEXAS ASSOC.,2253,1989,1980
10/12/1990,58276.0,26934.0,BRIDGE CITY,1989-03-16,31782.0,FAILURE,RTC,GOLDEN TRIANGLE S & LA,2254,1989,1980
6/29/1990,25443.0,74579.0,HENDERSON,1989-03-16,31791.0,FAILURE,RTC,GENERAL SAVINGS ASSOC.,2255,1989,1980
11/2/1990,28012.0,53599.0,JASPER,1989-03-16,31799.0,FAILURE,RTC,DEEP EAST TEXAS SA,2256,1989,1980
11/30/1990,22894.0,48690.0,SILSBEE,1989-03-16,31803.0,FAILURE,RTC,FIRST SAV. ASSOC. SOUTHEAST TEXAS,2257,1989,1980
5/11/1990,7209.0,19610.0,THIBODAUX,1989-03-16,31825.0,FAILURE,RTC,PEOPLES FS & LA OF THIBODAUX,2258,1989,1980
8/2/1991,14297.0,60252.0,NACOGDOCHES,1989-03-16,31907.0,FAILURE,RTC,TIMBERLAND FSA,2259,1989,1980
,,,TAKOMA PARK,1938-07-23,,FAILURE,FDIC,TAKOMA PARK BANK,226,1938,1930
6/8/1990,15339.0,38750.0,MIAMI,1989-03-16,32011.0,FAILURE,RTC,BRICKELLBANC SAVINGS ASSOC.,2260,1989,1980
6/8/1990,67673.0,260627.0,MIAMI,1989-03-16,32035.0,FAILURE,RTC,LINCOLN S & LA,2261,1989,1980
10/6/1989,86579.0,61213.0,BATON ROUGE,1989-03-16,32041.0,FAILURE,RTC,RIVER CITY FEDERAL SAVINGS,2262,1989,1980
6/15/1990,19653.0,27626.0,SHREVEPORT,1989-03-16,32063.0,FAILURE,RTC,FAMILY FS & LA,2263,1989,1980
6/1/1990,1053.0,58572.0,VENICE,1989-03-16,32081.0,FAILURE,RTC,FIRST VENICE S & LA,2264,1989,1980
6/1/1990,266768.0,180509.0,BEAUMONT,1989-03-16,32129.0,FAILURE,RTC,SPINDLETOP SA,2265,1989,1980
8/18/1989,60858.0,37396.0,LAFAYETTE,1989-03-16,32131.0,FAILURE,RTC,EVANGELINE FEDERAL SAVINGS & LOAN,2266,1989,1980
6/8/1990,187947.0,563989.0,WEST PALM BEACH,1989-03-16,32160.0,FAILURE,RTC,ROYAL PALM SAVINGS BANK,2267,1989,1980
8/10/1989,31435.0,23495.0,ORLAND PARK,1989-03-16,32513.0,FAILURE,RTC,FIRST SAVINGS OF AMERICA FS & LA,2268,1989,1980
8/10/1989,35291.0,60102.0,NEW PORT RICHEY,1989-03-16,32540.0,FAILURE,RTC,LIBERTY FEDERAL SAVINGS,2269,1989,1980
,,273.0,PARKSTON,1938-07-27,,FAILURE,FDIC,HUTCHINSON COUNTY BANK,227,1938,1930
12/7/1990,563188.0,236328.0,TEXARKANA,1989-03-16,32544.0,FAILURE,RTC,SECURITY SAVINGS ASSOCIATION,2270,1989,1980
10/6/1989,98792.0,89672.0,CROWLEY,1989-03-16,32554.0,FAILURE,RTC,ACADIA SAVINGS & LOAN,2271,1989,1980
5/25/1990,57846.0,142304.0,DELRAY BEACH,1989-03-16,32630.0,FAILURE,RTC,FINANCIAL SECURITY S & L ASSOC.,2272,1989,1980
3/17/1989,3613.0,28020.0,MIAMI LAKES,1989-03-17,26257.0,FAILURE,FDIC,ENTERPRISE BANK OF FLORIDA,2273,1989,1980
3/23/1989,2856.0,8962.0,ROGERS,1989-03-23,15903.0,FAILURE,FDIC,FIRST STATE BANK,2274,1989,1980
3/23/1989,7524.0,64773.0,HOUSTON,1989-03-23,16131.0,FAILURE,FDIC,INDUSTRIAL BANK,2275,1989,1980
3/23/1989,6945.0,35636.0,ROWLETT,1989-03-23,21538.0,FAILURE,FDIC,FIRST BANK OF ROWLETT,2276,1989,1980
7/5/1989,4857.0,153330.0,GREENVILLE,1989-03-28,1191.0,FAILURE,FDIC,"MBANK GREENVILLE, NATIONAL ASSOC",2277,1989,1980
7/5/1989,87156.0,642018.0,AUSTIN,1989-03-28,3083.0,FAILURE,FDIC,"MBANK AUSTIN, NATIONAL ASSOCIATION",2278,1989,1980
7/5/1989,5166.0,140264.0,BRENHAM,1989-03-28,3112.0,FAILURE,FDIC,"MBANK BRENHAM, NATIONAL ASSOCIATION",2279,1989,1980
,,4008.0,WINOOSKI,1938-07-28,,FAILURE,FDIC,WINOOSKI SAVINGS BANK,228,1938,1930
7/5/1989,900.0,165084.0,CORSICANA,1989-03-28,3154.0,FAILURE,FDIC,"MBANK CORSICANA, NATIONAL ASSOCIATION",2280,1989,1980
7/5/1989,1610809.0,6556056.0,DALLAS,1989-03-28,3163.0,FAILURE,FDIC,"MBANK DALLAS, NATIONAL ASSOCIATION",2281,1989,1980
7/5/1989,153292.0,749114.0,FORT WORTH,1989-03-28,3201.0,FAILURE,FDIC,"MBANK FORT WORTH, NATIONAL ASSOC",2282,1989,1980
7/5/1989,11292.0,264994.0,LONGVIEW,1989-03-28,3309.0,FAILURE,FDIC,"MBANK LONGVIEW, NATIONAL ASSOC",2283,1989,1980
7/5/1989,4998.0,210336.0,MARSHALL,1989-03-28,3323.0,FAILURE,FDIC,"MBANK MARSHALL, NATIONAL ASSOC",2284,1989,1980
7/5/1989,16205.0,330935.0,PORT ARTHUR,1989-03-28,3393.0,FAILURE,FDIC,"MBANK JEFFERSON COUNTY, NA",2285,1989,1980
7/5/1989,82477.0,784855.0,SAN ANTONIO,1989-03-28,5509.0,FAILURE,FDIC,"MBANK ALAMO, NATIONAL ASSOCIATION",2286,1989,1980
7/5/1989,3352.0,282027.0,SHERMAN,1989-03-28,5528.0,FAILURE,FDIC,"MBANK SHERMAN, NATIONAL ASSOC",2287,1989,1980
7/5/1989,15697.0,484828.0,WICHITA FALLS,1989-03-28,5585.0,FAILURE,FDIC,"MBANK WICHITA FALLS, NATIONAL ASSOC",2288,1989,1980
7/5/1989,17897.0,164598.0,ROUND ROCK,1989-03-28,15342.0,FAILURE,FDIC,"MBANK ROUND ROCK, NATIONAL ASSOC",2289,1989,1980
,,946.0,RICE LAKE,1938-08-15,,FAILURE,FDIC,STATE BANK OF RICE LAKE,229,1938,1930
7/5/1989,7059.0,317623.0,ODESSA,1989-03-28,16254.0,FAILURE,FDIC,"MBANK ODESSA, NATIONAL ASSOC",2290,1989,1980
7/5/1989,4169.0,149828.0,ORANGE,1989-03-28,18144.0,FAILURE,FDIC,"MBANK ORANGE, NATIONAL ASSOC",2291,1989,1980
7/5/1989,6654.0,357997.0,ARLINGTON,1989-03-28,18571.0,FAILURE,FDIC,"MBANK MIDCITIES, NATIONAL ASSOC",2292,1989,1980
7/5/1989,1286.0,220122.0,LEWISVILLE,1989-03-28,18790.0,FAILURE,FDIC,"MBANK DENTON COUNTY, NATIONAL ASSOC",2293,1989,1980
7/5/1989,73254.0,199025.0,ABILENE,1989-03-28,19019.0,FAILURE,FDIC,"MBANK ABILENE, NATIONAL ASSOCIATION",2294,1989,1980
7/5/1989,731556.0,3307498.0,HOUSTON,1989-03-28,19456.0,FAILURE,FDIC,"MBANK HOUSTON, NATIONAL ASSOC",2295,1989,1980
7/5/1989,6909.0,160119.0,THE WOODLANDS,1989-03-28,23160.0,FAILURE,FDIC,"MBANK THE WOODLANDS, NATIONAL ASSOC",2296,1989,1980
3/30/1989,4034.0,23144.0,TULSA,1989-03-30,22576.0,FAILURE,FDIC,HARVARD BANK,2297,1989,1980
8/10/1990,7328.0,171484.0,ROBERTSDALE,1989-03-30,28071.0,FAILURE,RTC,BALDWIN COUNTY FED. SAVINGS BANK,2298,1989,1980
5/18/1990,94678.0,1778493.0,CLEVELAND,1989-03-30,28493.0,FAILURE,RTC,BROADVIEW SAVINGS BANK,2299,1989,1980
,,227.0,MARIETTA,1935-07-22,,FAILURE,FDIC,MERCHANTS & FARMERS BANK,23,1935,1930
,,109.0,HIGHMORE,1938-08-16,,FAILURE,FDIC,BANK OF HIGHMORE (DREW BROS.),230,1938,1930
8/7/1989,0.0,56726.0,CARTERSVILLE,1989-03-30,29160.0,ASSISTANCE,FSLIC,CARTERSVILLE FSB OF GEORGIA,2300,1989,1980
5/25/1990,41838.0,106603.0,DURAND,1989-03-30,29306.0,FAILURE,RTC,DURAND FS & LA,2301,1989,1980
9/7/1990,24858.0,218774.0,ALLIANCE,1989-03-30,29694.0,FAILURE,RTC,MIDLAND BUCKEYE SAVINGS,2302,1989,1980
9/14/1990,53289.0,711958.0,BIRMINGHAM,1989-03-30,30202.0,FAILURE,RTC,CITY FS & LA,2303,1989,1980
9/21/1990,49165.0,311668.0,MONROE,1989-03-30,30613.0,FAILURE,RTC,HERITAGE FS & LA,2304,1989,1980
5/18/1990,1326.0,9421.0,NEWPORT NEWS,1989-03-30,31884.0,FAILURE,RTC,COMMUNITY FED. S & L ASSOC.,2305,1989,1980
9/15/1989,48275.0,126807.0,MANTEO,1989-03-30,32405.0,FAILURE,RTC,GREAT ATLANTIC SAVINGS BANK,2306,1989,1980
3/31/1989,288210.0,880658.0,LEOMINSTER,1989-03-31,21973.0,FAILURE,FDIC,FIRST SERVICE BANK FOR SAVINGS,2307,1989,1980
3/31/1989,16360.0,37064.0,DALLAS,1989-03-31,25099.0,FAILURE,FDIC,"PREMIER BANK, A NATIONAL ASSOCIATION",2308,1989,1980
3/31/1989,1925.0,6406.0,MIAMI,1989-03-31,26807.0,FAILURE,FDIC,INTERSTATE BANK OF COMMERCE,2309,1989,1980
,,119.0,MADISON,1938-08-18,,FAILURE,FDIC,THE FARMERS & MERCHANTS BANK,231,1938,1930
6/29/1990,59.0,1684381.0,SEATTLE,1989-03-31,31392.0,FAILURE,RTC,"GIBRALTAR SAVINGS BANK, FSB",2310,1989,1980
6/29/1990,94595.0,13382327.0,SIMI VALLEY,1989-03-31,31629.0,FAILURE,RTC,"GIBRALTAR SAVINGS, FA",2311,1989,1980
6/8/1990,384405.0,1440640.0,DALLAS,1989-04-05,31256.0,FAILURE,RTC,MURRAY SAVINGS ASSOCIATION,2312,1989,1980
4/6/1989,4703.0,23286.0,NOCONA,1989-04-06,3366.0,FAILURE,FDIC,FIRST NATIONAL BANK OF NOCONA,2313,1989,1980
4/6/1989,5832.0,47115.0,MANDEVILLE,1989-04-06,23389.0,FAILURE,FDIC,ST. TAMMANY NATIONAL BANK,2314,1989,1980
11/16/1990,337549.0,616052.0,DENISON,1989-04-06,27638.0,FAILURE,RTC,RESOURCE SA,2315,1989,1980
3/2/1990,32178.0,105980.0,GREENVILLE,1989-04-06,27655.0,FAILURE,RTC,CENTENNIAL SAVINGS BANK,2316,1989,1980
4/27/1990,8.0,100959.0,LIBERTYVILLE,1989-04-06,27663.0,FAILURE,RTC,LIBERTYVILLE FED. S & L ASSOC.,2317,1989,1980
5/18/1990,33437.0,385144.0,CAPE GIRARDEAU,1989-04-06,27775.0,FAILURE,RTC,FIRST FED. S & L OF SOUTHEAST MO.,2318,1989,1980
6/1/1990,5970.0,53903.0,HAYS,1989-04-06,27777.0,FAILURE,RTC,FIRST OF KANSAS SAVINGS,2319,1989,1980
,,401.0,WINCHESTER,1938-08-19,,FAILURE,FDIC,HOME BANK & TRUST COMPANY,232,1938,1930
5/4/1990,7205.0,55556.0,EAST ALTON,1989-04-06,28228.0,FAILURE,RTC,FIRST FED. SAVINGS BANK,2320,1989,1980
6/22/1990,12578.0,52439.0,FLORISSANT,1989-04-06,29017.0,FAILURE,RTC,CASS FS & LA OF ST. LOUIS,2321,1989,1980
5/18/1990,443513.0,720437.0,COLORADO SPRINGS,1989-04-06,29073.0,FAILURE,RTC,AMERICAN FS & LA OF COLORADO,2322,1989,1980
6/15/1990,9682.0,60582.0,ESTHERVILLE,1989-04-06,29408.0,FAILURE,RTC,FIRST FS & LA OF ESTHERVILLE,2323,1989,1980
4/27/1990,44820.0,161427.0,JOPLIN,1989-04-06,29458.0,FAILURE,RTC,FINANCIAL FEDERAL SA,2324,1989,1980
11/2/1990,119282.0,216105.0,WACO,1989-04-06,30444.0,FAILURE,RTC,CENTRAL TEXAS S & LA,2325,1989,1980
8/18/1989,41941.0,61788.0,CHEROKEE,1989-04-06,30518.0,FAILURE,RTC,SIOUX VALLEY S & LA,2326,1989,1980
9/14/1990,1906.0,4467.0,DENVER,1989-04-06,30705.0,FAILURE,RTC,EQUITY FEDERAL SAVINGS BANK,2327,1989,1980
12/14/1990,69635.0,146706.0,LAREDO,1989-04-06,30990.0,FAILURE,RTC,EXCEL BANC SAVINGS ASSOC.,2328,1989,1980
5/11/1990,4006.0,8656.0,JACKSON,1989-04-06,31252.0,FAILURE,RTC,STATE MUTUAL FED. S & L ASSOC.,2329,1989,1980
,,79.0,HITCHCOCK,1938-08-24,,FAILURE,FDIC,HITCHCOCK STATE BANK,233,1938,1930
4/27/1990,87062.0,177727.0,DUNCANVILLE,1989-04-06,31334.0,FAILURE,RTC,HERITAGE BANC SAVINGS,2330,1989,1980
6/29/1990,73564.0,43367.0,JACKSON,1989-04-06,31542.0,FAILURE,RTC,REPUBLIC BANK FOR SAVINGS,2331,1989,1980
5/18/1990,11604.0,20309.0,OAKLAND,1989-04-06,31691.0,FAILURE,RTC,CITY FEDERAL S & L ASSOC.,2332,1989,1980
1/18/1991,77724.0,134696.0,LOS ANGELES,1989-04-06,31697.0,FAILURE,RTC,FOUNDERS FEDERAL S & L,2333,1989,1980
10/20/1989,23391.0,440004.0,VALLEJO,1989-04-06,31766.0,FAILURE,RTC,INDEPENDENCE S & L ASSOC.,2334,1989,1980
9/28/1990,41027.0,52091.0,JACKSON,1989-04-06,31831.0,FAILURE,RTC,CENTRAL S & L ASSOC.,2335,1989,1980
6/29/1990,8529.0,10280.0,DREW,1989-04-06,31855.0,FAILURE,RTC,DELTA FS & LA,2336,1989,1980
5/4/1990,35004.0,60227.0,SAN BERNARDINO,1989-04-06,32045.0,FAILURE,RTC,ARROWHEAD PACIFIC FEDERAL SAVINGS,2337,1989,1980
4/13/1990,531288.0,48872.0,ARLINGTON,1989-04-06,32048.0,FAILURE,RTC,MERIDIAN SAVING ASSOCIATION,2338,1989,1980
6/8/1990,81305.0,72701.0,OAKLAND,1989-04-06,32059.0,FAILURE,RTC,GATEWAY FEDERAL SAVINGS BANK,2339,1989,1980
,,260.0,WESSINGTON SPRINGS,1938-08-31,,FAILURE,FDIC,JERAULD COUNTY BANK,234,1938,1930
5/11/1990,6.0,66747.0,STOCKTON,1989-04-06,32087.0,FAILURE,RTC,WASHINGTON S & L ASSOC.,2340,1989,1980
5/11/1990,3103.0,34356.0,MANTECA,1989-04-06,32132.0,FAILURE,RTC,ROYAL OAK S & L ASSOC.,2341,1989,1980
5/11/1990,1567.0,71844.0,SAN JOSE,1989-04-06,32146.0,FAILURE,RTC,CABRILLO FEDERAL SAVINGS BANK,2342,1989,1980
8/25/1989,2604.0,33332.0,WESTLAKE VILLAGE,1989-04-06,32197.0,FAILURE,RTC,CITY S & L ASSOC.,2343,1989,1980
8/24/1990,4310.0,20520.0,CORSICANA,1989-04-06,32225.0,FAILURE,RTC,GOLDEN CIRCLE SA,2344,1989,1980
5/4/1990,96602.0,116410.0,CORINTH,1989-04-06,32259.0,FAILURE,RTC,FIDELITY FSB,2345,1989,1980
9/8/1989,14136.0,33512.0,AUSTIN,1989-04-06,32268.0,FAILURE,RTC,AMERICAN FEDERAL SAVINGS BANK,2346,1989,1980
4/20/1990,75518.0,90784.0,BEDFORD,1989-04-06,32278.0,FAILURE,RTC,BEDFORD SAVINGS ASSOC.,2347,1989,1980
8/10/1989,17023.0,43136.0,DALLAS,1989-04-06,32279.0,FAILURE,RTC,PARK CITIES SAVINGS ASSOCIATION,2348,1989,1980
9/22/1989,22633.0,35081.0,NORTHRIDGE,1989-04-06,32506.0,FAILURE,RTC,UNIFIED SAVINGS FS & LA,2349,1989,1980
,,80.0,FLAXTON,1938-08-31,,FAILURE,FDIC,FIRST BANK OF FLAXTON,235,1938,1930
8/25/1989,12595.0,18736.0,SANTA ANA,1989-04-06,32528.0,FAILURE,RTC,PERPETUAL SAVINGS ASSOCIATION,2350,1989,1980
9/22/1989,73745.0,161360.0,ORANGE,1989-04-06,32560.0,FAILURE,RTC,FIRST CALIFORNIA SAVINGS,2351,1989,1980
4/12/1989,6865.0,65781.0,BELLAIRE,1989-04-12,22151.0,FAILURE,FDIC,THE COMMONWEALTH BANK,2352,1989,1980
4/13/1989,11179.0,58267.0,OKLAHOMA CITY,1989-04-13,19752.0,FAILURE,FDIC,"ALLIED OKLAHOMA BANK, NATIONAL ASSOC",2353,1989,1980
4/13/1989,11932.0,55007.0,MIAMI,1989-04-13,32108.0,ASSISTANCE,FSLIC,TROPICAL FS&LA,2354,1989,1980
3/8/1991,3142552.0,4857204.0,IRVINE,1989-04-14,29642.0,FAILURE,RTC,LINCOLN SAVINGS & LOAN,2355,1989,1980
4/20/1989,1267.0,9419.0,DEANVILLE,1989-04-20,17020.0,FAILURE,FDIC,FIRST STATE BANK,2356,1989,1980
4/20/1989,13329.0,53860.0,AUSTIN,1989-04-20,20053.0,FAILURE,FDIC,TRAVIS BANK AND TRUST,2357,1989,1980
4/20/1989,3374.0,12204.0,SAN ANTONIO,1989-04-20,22099.0,FAILURE,FDIC,CONTINENTAL NATIONAL BANK,2358,1989,1980
4/21/1989,75908.0,778973.0,ANCHORAGE,1989-04-21,18462.0,FAILURE,FDIC,ALLIANCE BANK,2359,1989,1980
,,135.0,HEWITT,1938-09-02,,FAILURE,FDIC,FIRST STATE BANK,236,1938,1930
4/27/1989,3412.0,9666.0,LAKEWOOD,1989-04-27,23735.0,FAILURE,FDIC,"BANK OF LAKEWOOD, NATIONAL ASSOC",2360,1989,1980
4/27/1989,1241.0,6594.0,HOLLYWOOD,1989-04-27,25794.0,FAILURE,FDIC,SEMINOLE NATIONAL BANK,2361,1989,1980
4/27/1990,42586.0,188286.0,WILMINGTON,1989-04-27,28508.0,FAILURE,RTC,"WESTCO SAVINGS BANK, FSB",2362,1989,1980
11/16/1990,74617.0,896825.0,LOS ANGELES,1989-04-27,30262.0,FAILURE,RTC,SOUTHWEST FEDERAL SAVINGS ASSOC.,2363,1989,1980
9/28/1990,16.0,168244.0,DENVILLE,1989-04-27,30374.0,FAILURE,RTC,METROPOLITAN FED. S & L ASSOC.,2364,1989,1980
12/19/1989,5306.0,35353.0,MYRTLE BEACH,1989-04-27,32231.0,FAILURE,RTC,SEABANK FED. SAVINGS BANK,2365,1989,1980
5/4/1989,17831.0,52033.0,KATY,1989-05-04,17436.0,FAILURE,FDIC,KATY NATIONAL BANK,2366,1989,1980
5/4/1989,7588.0,28297.0,BATON ROUGE,1989-05-04,24318.0,FAILURE,FDIC,FIRST NATIONAL BANK OF EAST BATON ROUGE,2367,1989,1980
5/4/1989,11045.0,20561.0,LEANDER,1989-05-04,24657.0,FAILURE,FDIC,GREATER TEXAS BANK LEANDER,2368,1989,1980
5/11/1989,3073.0,13794.0,LEXINGTON,1989-05-11,11918.0,FAILURE,FDIC,LEXINGTON STATE BANK,2369,1989,1980
,,87.0,MEDORA,1938-09-24,,FAILURE,FDIC,STOCKMENS STATE BANK,237,1938,1930
5/12/1989,405.0,3986.0,WESTON,1989-05-12,26636.0,FAILURE,FDIC,LEWIS COUNTY SAVINGS AND LOAN CO,2370,1989,1980
5/18/1989,9381.0,34808.0,WHARTON,1989-05-18,1220.0,FAILURE,FDIC,SECURITY BANK & TRUST COMPANY,2371,1989,1980
5/18/1989,1304.0,10864.0,GORDON,1989-05-18,3223.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF GORDON,2372,1989,1980
5/18/1989,1917.0,24023.0,OSWEGO,1989-05-18,4749.0,FAILURE,FDIC,FIRST NATIONAL BANK AT OSWEGO,2373,1989,1980
5/18/1989,680.0,8078.0,EDMOND,1989-05-18,25218.0,FAILURE,FDIC,"THE BANK OF EDMOND, NATIONAL ASSOC",2374,1989,1980
5/19/1989,4370.0,14607.0,SCOTTSDALE,1989-05-19,23753.0,FAILURE,FDIC,GRAND CANYON STATE BANK,2375,1989,1980
5/24/1989,6666.0,29468.0,LAFAYETTE,1989-05-24,23545.0,FAILURE,FDIC,COMMERCE AND ENERGY BANK,2376,1989,1980
5/24/1989,7676.0,29422.0,NEW ORLEANS,1989-05-24,24595.0,FAILURE,FDIC,FIRST EASTERN BANK & TRUST COMPANY,2377,1989,1980
5/24/1989,2468.0,6901.0,AURORA,1989-05-24,24917.0,FAILURE,FDIC,BANK OF AURORA,2378,1989,1980
5/25/1989,23284.0,67505.0,DALLAS,1989-05-25,23108.0,FAILURE,FDIC,LIBERTY NATIONAL BANK,2379,1989,1980
,,,SARANAC LAKE,1938-09-24,,FAILURE,FDIC,THE SARANAC LAKE NATIONAL BANK,238,1938,1930
5/31/1989,365.0,11698.0,FORGAN,1989-05-31,6012.0,FAILURE,FDIC,THE FIRST STATE BANK,2380,1989,1980
6/8/1989,2349.0,10697.0,FULSHEAR,1989-06-08,23945.0,FAILURE,FDIC,FULSHEAR STATE BANK,2381,1989,1980
